	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ASV100	42.4554838458859	-5.79887736605045	0.635252979479265	-9.12845362929893	6.94846708451536e-20	3.56386876764793e-17
ASV1000	3.77813878176564	-2.01024849089071	0.47528331669788	-4.22957932724692	2.34128710126706e-05	0.000351124606502888
ASV10005	2.47240558171942	1.6724009892115	0.400517793148792	4.17559723392914	2.97205269483496e-05	0.0004269932289022
ASV1008	16.6773270245252	-4.57357448780289	0.581549498500678	-7.86446295559406	3.70684258395892e-15	5.00326200345402e-13
ASV1009	8.99649529060092	-4.04017917840581	0.514358417407809	-7.85479354798341	4.00431178888999e-15	5.26618337569661e-13
ASV1011	2.7105510312693	-1.96951760375901	0.442040581280843	-4.45551310708215	8.3692782141757e-06	0.000145020364731443
ASV1014	9.57263949850153	-3.26912480179816	0.555765507399168	-5.88220168087936	4.04844596118218e-09	1.57306661628056e-07
ASV10149	3.62640413645756	2.17154968169804	0.452256721815346	4.80158630474634	1.57413637959829e-06	3.26884705179273e-05
ASV10150	4.12416935832806	-2.55381339955451	0.43876495538179	-5.82045892277864	5.86862652975035e-09	2.15001324793497e-07
ASV1017	8.90713705990471	-3.94692309737683	0.516762791716829	-7.63778499660176	2.20990482393941e-14	2.46404387869245e-12
ASV102	23.609041313022	-4.55960947709872	0.59784371667393	-7.62675821444751	2.40730481977835e-14	2.57230550430066e-12
ASV1028	3.34386421842445	-2.43657226289875	0.465707700985128	-5.23197760686497	1.67706071087601e-07	4.36631694725029e-06
ASV1034	11.1836756124813	2.53091916867063	0.546334956472423	4.63254115206589	3.61204506832728e-06	6.86154783535207e-05
ASV10403	2.10059661267647	1.16259847954372	0.346308863888018	3.35711441656792	0.000787605127552997	0.0060746266153674
ASV1042	2.2795204877457	-1.73801243794829	0.419999618665248	-4.13812860942985	3.50150091599492e-05	0.000489351449540543
ASV10451	14.6550609504586	-4.26094284055686	0.591992549170254	-7.1976291703824	6.12684990258508e-13	4.48923045005127e-11
ASV1050	2.05598879037719	-1.44024266216755	0.416617536070993	-3.45699001475091	0.000546245089164086	0.00461563601700592
ASV1052	2.854291626624	-1.5747608879102	0.444496908000944	-3.54279379578238	0.000395912144718496	0.00358031798335865
ASV10550	170.062134277583	-3.58337441726629	0.75717194127749	-4.73257687180071	2.2168730489208e-06	4.49831678140091e-05
ASV1057	4.48656748815854	-2.89332690622505	0.473927711598449	-6.10499625874699	1.02803089780255e-09	4.43089955868008e-08
ASV1062	2.63332815132517	1.46172082971211	0.43754392358473	3.34074078263151	0.000835551941538279	0.00634895690096272
ASV10627	4.64665381108562	1.7376816556936	0.477273616789879	3.64085001677061	0.000271739409208968	0.00264971754721064
ASV1064	1.94582640387001	-1.42272583251914	0.410508005848041	-3.46576878465506	0.000528717751589834	0.00455571671813937
ASV1065	6.16969297401448	-3.29567976296418	0.508208189234402	-6.48490093780072	8.87901043619643e-11	4.69489118837644e-09
ASV1067	7.65852472286254	-3.71308254239719	0.50893592717602	-7.29577603805711	2.96942498135677e-13	2.34310472759675e-11
ASV1069	2.30383624945933	-1.30740251679609	0.398908722694449	-3.27744780300911	0.00104750095899847	0.00763158014020331
ASV1073	7.39495580149245	-2.26124403441803	0.514972361393774	-4.39100076807611	1.12830142023702e-05	0.000186387613299959
ASV1074	3.26122149424064	-2.30486428383816	0.45787086081357	-5.03387413591411	4.80665327782026e-07	1.15202451691309e-05
ASV108	12.8050976342022	3.62608537399527	0.540955845849411	6.7031078447846	2.04032765113462e-11	1.25449196583846e-09
ASV1080	2.74457670121516	1.76300764363496	0.449108780376917	3.92556930673978	8.65248519685095e-05	0.00100522439853775
ASV10815	2.49645250964672	1.68902436573987	0.419013196194128	4.0309574521308	5.55500999866761e-05	0.00071767370990343
ASV109	8.92987935810102	-2.82811150814403	0.510191420171058	-5.54323611948592	2.96932021628738e-08	9.13957106913774e-07
ASV10944	41.546510389832	5.0370948235275	0.62328965792952	8.0814670345406	6.39922273154218e-16	1.24092750983598e-13
ASV1096	2.80092104280266	-2.12175293880495	0.447777482627467	-4.73840919010696	2.15402518040608e-06	4.4191980601211e-05
ASV1097	2.98104024683779	-2.2361884682228	0.458161104336515	-4.88079072417361	1.05661322571675e-06	2.24870092726192e-05
ASV1099	2.99444684136536	-2.15413331566708	0.465934416354245	-4.62325434665747	3.77766049681519e-06	7.14967553068822e-05
ASV1102	2.04302601646498	-1.42725712783198	0.397460851153422	-3.59093763244886	0.000329490480805175	0.00306151571748141
ASV11028	140.596401730853	4.52988318746744	0.717869982336979	6.31017217452206	2.78725214512236e-10	1.32368669003079e-08
ASV111	14.7271991841284	2.56648643910059	0.512200365115648	5.01070794535868	5.42301632768419e-07	1.28771531225427e-05
ASV1118	2.61201153767573	-1.64215852970878	0.409845548420975	-4.0067741031605	6.15536824229496e-05	0.000768418637790245
ASV1119	2.66900682564181	-2.13373526430239	0.449522764530305	-4.74666787238657	2.06795100182971e-06	4.25964686280506e-05
ASV112	166.03302465282	-1.9098736317034	0.49664461543841	-3.84555388769789	0.00012028042584412	0.00131820150460362
ASV1122	2.31608623779209	1.40088105415536	0.4313325360977	3.24779824594093	0.0011630170513444	0.00826193137997985
ASV1126	9.48041455913108	-3.32081984184766	0.507591070854309	-6.54231335523397	6.05744117372741e-11	3.37702345435303e-09
ASV11268	9.92700662631873	4.08077745963572	0.56621914166803	7.20706376618445	5.71712353411428e-13	4.31222450095178e-11
ASV1127	1.84674563448313	-1.37293417533161	0.401448522082554	-3.41995075286211	0.000626324731990441	0.00511531775538053
ASV11283	2.81863902522281	1.55520963956252	0.427330399478542	3.63936111603642	0.000273315297135	0.00265498893751025
ASV1138	2.24644968042754	-1.716738655484	0.419417657797334	-4.09314825822985	4.2555542813699e-05	0.000575270373774857
ASV1141	4.37924246444167	-2.89480748970675	0.461872136205224	-6.26755169404829	3.66768884986049e-10	1.71014328281222e-08
ASV1144	2.66367118113861	-2.03055049653383	0.43699839291865	-4.64658572992012	3.37473921384403e-06	6.50715692774664e-05
ASV1148	1.98654286288563	-1.46592070760394	0.397986738810287	-3.68334058563373	0.000230197264492792	0.00228884388909825
ASV1162	3.31974133733018	-2.21382857837405	0.45941320393829	-4.81881791684729	1.44411270906866e-06	3.03559593639884e-05
ASV117	5.14684676500665	1.58932466934038	0.476574214091072	3.33489438233992	0.000853318028249041	0.00644575576861462
ASV1171	12.2085163596859	1.85137384031548	0.578716125527251	3.19910532755373	0.00137854794375319	0.00939291338144432
ASV11719	2.21825710446075	1.2709075940533	0.341934654938056	3.71681423833315	0.000201750668048108	0.00205721506246272
ASV11732	3.11858402133784	-2.14159838964056	0.433105575835575	-4.94474906149349	7.62420098487701e-07	1.68553995049285e-05
ASV118	51.9932324026906	-5.81531005343658	0.650319621862827	-8.94223372313255	3.81381926777804e-19	1.50469838649489e-16
ASV1183	14.5391095034608	3.62263960656434	0.580499533334618	6.2405555879683	4.36019407614741e-10	2.01472391140181e-08
ASV1184	5.88511062119785	-1.9808507278036	0.50303152244443	-3.9378262383595	8.22231000434292e-05	0.000967252936061349
ASV1189	3.15871756704802	-2.29727639752404	0.455967405078933	-5.03824697102275	4.69814978935918e-07	1.13130564646119e-05
ASV1193	3.43125162401543	-1.47833723194523	0.350394844078673	-4.21906103051363	2.45321865550828e-05	0.000362609754585071
ASV1195	2.85098786620293	-1.81307581805181	0.419424123463904	-4.32277429127856	1.54079342710893e-05	0.000243160907312053
ASV1197	2.2795986872713	-1.73809655370607	0.431300287547725	-4.02989889848784	5.58008478153525e-05	0.000719101880514932
ASV1198	2.86525010833598	-2.16239857618445	0.464058304422137	-4.6597562323061	3.16584080844002e-06	6.17399144733416e-05
ASV12	2004.02045228697	-2.35242278142954	0.666479359093192	-3.52962586062715	0.000416147711513595	0.00371203758670127
ASV120	41.7879077414977	2.57566771024894	0.685640013921993	3.75658896498124	0.000172245056378487	0.00179927677019401
ASV1205	3.91897012467695	2.26216863258655	0.478147047799521	4.73111492164861	2.23290060635092e-06	4.49831678140091e-05
ASV1207	2.87807963633025	-2.22038591873035	0.446169032754386	-4.97655766251411	6.47250011017139e-07	1.48202915469058e-05
ASV1211	2.48706090348115	-1.9033017220177	0.442930466874974	-4.29706661509682	1.73073195753957e-05	0.000270637933238429
ASV1217	3.92758407190881	1.78854368953658	0.460660380895452	3.8825646044488	0.000103360542953218	0.00117286775399791
ASV1221	10.8165516495569	-4.17436690552555	0.534777317909906	-7.80580395937586	5.91234236232544e-15	7.24695830437344e-13
ASV123	31.6325344122821	-5.3123571496737	0.587435780547965	-9.04329856230121	1.52013972923252e-19	7.08799697384873e-17
ASV1231	2.60304059559466	-1.98836468821719	0.445399095578667	-4.4642315351671	8.03566328252449e-06	0.00014066524565211
ASV1239	2.54516277598333	-1.94651127041189	0.436501258306208	-4.45934858920018	8.22091238684813e-06	0.000143418570177361
ASV1240	1.79494050646372	-1.31101087023776	0.395705221915468	-3.31309974604738	0.000922680672697219	0.00689858479630326
ASV1241	2.95325703435224	1.56147545129891	0.460878615606393	3.38804057819959	0.000703938490974493	0.00554608374839965
ASV1245	2.49551428080762	-1.91055057432426	0.447701292390928	-4.2674671858128	1.97704841010539e-05	0.000306352909227509
ASV1251	9.75739501439948	-3.20295724696176	0.538442488205457	-5.94855962729967	2.70512344628532e-09	1.09248646897617e-07
ASV1252	6.44330056914154	-1.83730280683053	0.515887309545052	-3.56144214605861	0.000368823384175625	0.00337802703113711
ASV1258	2.38051826122312	-1.81879348854103	0.437139265741528	-4.16067288180067	3.17311309903476e-05	0.000453339751669897
ASV1261	2.27207352480955	-1.73035356574687	0.435031858417086	-3.97753298354507	6.96339661108416e-05	0.000860608704054233
ASV1262	2.55778604088009	-1.86006523196089	0.435861044639333	-4.26756475449661	1.97618417536622e-05	0.000306352909227509
ASV1263	3.71537923148663	-1.81012104736384	0.45864625499464	-3.94666047667826	7.92488118231311e-05	0.000940756235221281
ASV1266	2.57132011137733	-1.43954724626343	0.392989698868163	-3.6630661068456	0.000249214189164326	0.00244869650617592
ASV127	39.0308051955455	3.30798411664287	0.580679845000036	5.69674347254581	1.22117455481123e-08	4.17560286108454e-07
ASV1272	4.27952959298526	-2.85641936488076	0.473350572923362	-6.0344690136104	1.59486228861871e-09	6.59681345026239e-08
ASV1278	1.95492829346916	-1.434051703594	0.395624899206717	-3.62477616163561	0.000289211832161198	0.00278305344681948
ASV128	14.8588218055611	-4.72606110939823	0.59505095921816	-7.94227962527414	1.98498820917904e-15	3.28419500802558e-13
ASV1282	2.37819340904191	-1.72400840232236	0.43430849774367	-3.96954793949226	7.20091185371201e-05	0.000879152217852987
ASV1291	2.84323811764414	1.40621716811447	0.391114319460891	3.59541212925364	0.000323878437381263	0.00302581512810291
ASV1295	2.47980753660636	-1.90112442824662	0.435223222474618	-4.36815944111873	1.25298009535305e-05	0.000203966896905763
ASV1296	2.98629113417776	-1.45510902929828	0.440820326713448	-3.30091182533913	0.000963711642670212	0.00716358987718191
ASV1298	2.5889146663821	-1.97631830776648	0.447859071322539	-4.41281294566696	1.02036149709727e-05	0.000171588003888914
ASV13	12.537848280818	-3.55742667716896	0.480537041746804	-7.40302280181634	1.33118880716446e-13	1.19783638455202e-11
ASV1300	2.20660597821534	-1.67481682289178	0.402798075128294	-4.15795637146067	3.21107329498954e-05	0.000457488748055593
ASV1301	1.81161853752553	-1.28111803698512	0.389298729281854	-3.29083539355091	0.000998903454507309	0.00734007996872205
ASV1306	2.61425941439947	-1.72851068782186	0.398885002502224	-4.33335592207987	1.46853401356683e-05	0.000233192289646571
ASV1307	1.82983779933911	-1.2937048515126	0.378715105282286	-3.41603710406086	0.000635395887295449	0.00518115342756496
ASV131	100.62916023894	-4.71321901811903	0.640856906505261	-7.3545575779487	1.91560521704312e-13	1.6375231930357e-11
ASV1317	1.87854608882532	-1.35319725688308	0.404201399972428	-3.34782921824462	0.000814471854873763	0.00625363195156816
ASV132	19.7355734957092	-5.15032459230247	0.578931137141197	-8.89626461920004	5.77577725040275e-19	2.11599725123684e-16
ASV1324	3.24412108179956	-2.21168307576582	0.426696376420022	-5.18327128606486	2.18027548974512e-07	5.50868620044468e-06
ASV1326	2.58754733068572	1.70468722102334	0.434417939746213	3.92407187884373	8.70647396434663e-05	0.0010080249427344
ASV1330	4.22669489691059	-2.83707966750555	0.467731733762193	-6.06561296298103	1.31451339445598e-09	5.48141398387378e-08
ASV1332	11.886950117108	-4.38896214208475	0.532163323196413	-8.24739690011455	1.61882056849788e-16	3.60996986775028e-14
ASV1334	4.10225218814107	-2.12849281748172	0.449674397908135	-4.73340894519094	2.20780030945789e-06	4.49831678140091e-05
ASV1340	2.08703825103352	-1.46631723489295	0.387284122622118	-3.78615375441992	0.000152997028883298	0.0016314381728533
ASV1341	8.4969847472446	-2.38388509674659	0.516223113102818	-4.61793561008529	3.87576467957439e-06	7.28161063792565e-05
ASV1346	2.82889746649183	-1.7910921073668	0.437793687414294	-4.09117846797972	4.29186682469912e-05	0.000576256150363398
ASV1349	4.7369100002344	-2.15522460194504	0.477955738661892	-4.5092556226627	6.50554845262398e-06	0.000117489288779959
ASV1360	2.96165213668682	-2.22239263319823	0.452601188397039	-4.91026689759519	9.0952515367736e-07	1.97667564119118e-05
ASV1365	2.46538426390065	1.71418680255385	0.412484740035361	4.15575810733483	3.2421070148576e-05	0.000460233653284339
ASV1368	2.01389788219278	-1.39183580350549	0.408034081501213	-3.41107732566049	0.000647067381515781	0.00525960158446028
ASV1374	5.16174178446897	-2.4105575034386	0.484137633789711	-4.97907482335003	6.38889414128297e-07	1.46944565249508e-05
ASV1378	2.73238119924597	-1.732849543445	0.418058153718119	-4.14499640309228	3.39819044262908e-05	0.000478827439017708
ASV1380	3.02431624336072	-1.84541848089171	0.421293333369458	-4.3803647832076	1.18480796137908e-05	0.000194771795958759
ASV1383	3.30653093404213	-1.47598535932646	0.457013755736815	-3.22963005117169	0.00123950493068024	0.00866133622542092
ASV1387	1.95108049621592	-1.33372489087185	0.394801813088985	-3.37821369267937	0.000729583613473846	0.00566974902046569
ASV1397	10.6296727620343	-2.37357094977322	0.536721906056044	-4.42234781735436	9.76341156400231e-06	0.000165816350701218
ASV14	138.036427936805	-3.22000269910113	0.786948895726675	-4.09175578819226	4.28119374670532e-05	0.000576256150363398
ASV1400	4.10846424660802	-2.03253258212999	0.451096688039752	-4.50575815788493	6.61363780532982e-06	0.000119022274749251
ASV1404	2.24816388767783	-1.71168627485905	0.419584257971042	-4.07948163531241	4.51362352372733e-05	0.000601308442940195
ASV1406	2.447501165359	-1.87472434327839	0.440933265943045	-4.25171899713402	2.12135930511115e-05	0.000324789608236272
ASV1409	2.60177594632203	-1.63507156195748	0.41381764325761	-3.95118861797686	7.77640039282495e-05	0.000931896205953252
ASV1411	2.13349715644327	1.44811890588986	0.42750223638903	3.38739492481173	0.00070559739283871	0.00555062734335851
ASV1416	3.02416438975455	-2.26315530462105	0.448050045168566	-5.0511216972863	4.39223110803475e-07	1.06262987514671e-05
ASV1420	3.21420779374466	2.04521706131579	0.46068850742208	4.43947923242195	9.01768154481677e-06	0.000155207008870353
ASV1422	3.39095282219493	-2.50597384740833	0.454777532016722	-5.51032905318679	3.58163504681629e-08	1.07428106170297e-06
ASV1427	2.87081549896976	-2.16669961014749	0.449073722356591	-4.82481940554742	1.40130181729496e-06	2.95772716909706e-05
ASV143	7.02939191391056	-2.4171665770729	0.510943179769734	-4.73079331083789	2.23644137113907e-06	4.49831678140091e-05
ASV1435	2.2333119160003	-1.69887519995313	0.403709154371023	-4.2081661551618	2.57451537209182e-05	0.000378357860844096
ASV1445	1.75409453816115	-1.20484916545586	0.37677081550812	-3.19783039413755	0.00138465692593947	0.00940649718297157
ASV1446	2.12624701039789	-1.31958697635583	0.403467399092247	-3.27061611254029	0.00107313477317285	0.00775226514310357
ASV1449	9.75279672192917	2.81382334696511	0.498986997056314	5.6390714859601	1.70969553207877e-08	5.65743766711743e-07
ASV1464	2.18529512039086	1.70610341261968	0.438980248478896	3.88651521003844	0.00010169355758841	0.00115908057082434
ASV1473	2.38274921032084	-1.82261111083917	0.411629002818588	-4.42780051541321	9.51988839739431e-06	0.000162758358634118
ASV1474	33.6006155954551	-4.1546793597302	0.653810578149073	-6.35456124232806	2.09022360809816e-10	1.05105459666034e-08
ASV1484	2.12377937892794	-1.59858757919989	0.425065209717206	-3.76080550149803	0.000169367086143251	0.00177282405067089
ASV1491	2.01361245877917	-1.54640627342047	0.39354437704503	-3.92943302870143	8.51463861631556e-05	0.000994796844261561
ASV1493	2.85550522363741	-2.06680918394003	0.44525216283501	-4.64188465875211	3.45245576641725e-06	6.63207701346595e-05
ASV1497	2.44584826941475	-1.86914842915642	0.440655881992831	-4.24174169808729	2.21791865668575e-05	0.000335566512983516
ASV1506	3.0618300195352	-2.19578603430377	0.443712740626871	-4.94866573180117	7.47239486990085e-07	1.65913044535591e-05
ASV1511	6.13616938484747	-2.10354173204428	0.404656349179093	-5.1983411018056	2.01074901693021e-07	5.13091129743038e-06
ASV1519	5.44991880573479	2.08930240491502	0.491719675002374	4.24897052351002	2.14755172115013e-05	0.00032742846708066
ASV1533	6.95733509484724	-3.64039365816689	0.494740644673861	-7.35818594521717	1.86426245340387e-13	1.6206444277133e-11
ASV1534	2.29329744142596	-1.65496527495188	0.414374437496433	-3.99388843807751	6.49984555243145e-05	0.000805258643440118
ASV1535	2.20189277108685	-1.66857164371669	0.426232510537758	-3.91469820453519	9.05173553052015e-05	0.00104328879856265
ASV154	5.09440811565061	-2.90922978928044	0.510613683104814	-5.69751631329327	1.21565353056271e-08	4.17560286108454e-07
ASV1555	1.83575020831527	-1.30468672517186	0.383967293148902	-3.39791109412517	0.000679024831863065	0.00542713515011098
ASV156	21.474765816527	-4.63205076594716	0.596763544953963	-7.76195329810989	8.3631204228539e-15	9.74873742018583e-13
ASV1561	1.94701301583799	-1.38214203865541	0.39133626408796	-3.53185269419536	0.000412659158556542	0.00368733244640506
ASV157	18.0123031013067	2.56672321015606	0.611026390582793	4.20067488035654	2.66120516491598e-05	0.000388869552445985
ASV1572	2.53308758916744	1.3460935417757	0.411927648976331	3.26779118886734	0.00108390302585327	0.00777529876867328
ASV1578	2.04333647771475	-1.523434697325	0.409074673018417	-3.72409928506234	0.000196013779952026	0.00200269856050586
ASV159	15.5112332969151	-4.65004119943116	0.578064191306986	-8.04416061288549	8.68385675160386e-16	1.59069647424915e-13
ASV1594	2.45968717239238	-1.88214868359397	0.430325725409548	-4.37377682173822	1.22115222961139e-05	0.0002001051049737
ASV1601	2.4148012146864	-1.75279370560848	0.40686411711858	-4.30805674882761	1.64695134180016e-05	0.000259116976444571
ASV1610	2.53140733060904	-1.93621094806765	0.419669326872967	-4.61365847843757	3.95642333465047e-06	7.37908919397174e-05
ASV1612	2.64337157727778	-1.50046771898492	0.431994766314335	-3.47334698470195	0.000514010361548239	0.00445330936550831
ASV1614	2.04498060498691	1.3062007606106	0.399631723362849	3.26851119230248	0.00108114901390937	0.00777529876867328
ASV162	6.31613153178604	1.65824999231703	0.489609219996564	3.38688473294818	0.000706910816892512	0.00555244346070704
ASV1621	7.38209780294633	-3.43820334609948	0.453910268317576	-7.57463222597546	3.60146416546462e-14	3.76977749074858e-12
ASV1624	4.61620397386064	-1.9315365780906	0.468466939494535	-4.12310115239867	3.73805446098711e-05	0.000514007542370051
ASV1633	2.09404509889465	-1.57447786384663	0.406872215957387	-3.86971093649592	0.000108964470362128	0.00121760080280469
ASV1638	2.20316868763562	-1.38679750460671	0.379360396285432	-3.65562013901757	0.000256561020864881	0.00251606400767872
ASV164	17.5192337915866	-3.18909851592433	0.613175347219236	-5.2009568394864	1.98265144496728e-07	5.08450963061859e-06
ASV1648	1.81124377286069	-1.27421649522748	0.388866543609664	-3.27674498145183	0.00105011169322623	0.00763974875823733
ASV1654	1.79753392873146	-1.26513186039814	0.365473140435943	-3.46162746430303	0.000536919801391352	0.00458976943556041
ASV1658	2.87983715358366	1.3486450965124	0.400477148476581	3.36759563346539	0.000758267226594827	0.00587485287795297
ASV166	11.0436803315262	-2.21175523776513	0.607726207996962	-3.63939420196305	0.00027328018534157	0.00265498893751025
ASV1660	4.01765409709331	-2.74991826115407	0.441586360514138	-6.22736231697092	4.74353279265652e-10	2.15306014987038e-08
ASV1661	2.28788672235391	1.79003136920545	0.428454748899917	4.17787729929816	2.94242307027513e-05	0.000423923818186549
ASV167	32.5799133947988	-2.65409474689479	0.672055918058679	-3.94921713443353	7.84072044415134e-05	0.000933816098445329
ASV1670	2.73531947829179	-1.81480208148125	0.416851101964326	-4.35359789845671	1.33921248782737e-05	0.00021600065566247
ASV1673	3.58153369689978	-2.47059395303955	0.482558433699119	-5.11978193832581	3.05889146667863e-07	7.54566300443572e-06
ASV168	4.6737566048498	-2.91989567500055	0.460250968371008	-6.34413803698251	2.23674211070882e-10	1.10983603548089e-08
ASV1682	2.02544327739254	-1.50671428837735	0.41756370809084	-3.60834588634691	0.000308155479813874	0.00290005404764286
ASV1689	2.80070598065352	-1.85860915600828	0.415857055732662	-4.46934621016292	7.84590476479204e-06	0.000138764294960753
ASV1693	2.05283569598892	-1.534422541945	0.377123044779599	-4.06875836198702	4.72643324110488e-05	0.000624790620969766
ASV17	1476.6352775571	-9.8124572514265	0.688207069762268	-14.258001236192	3.99740367017142e-46	2.05026834243092e-42
ASV170	38.6676608702008	-2.46049825788565	0.638907147546805	-3.85110460468811	0.000117586256952142	0.00129646642432189
ASV1704	2.04264097150098	-1.42119400355355	0.396104300357053	-3.58792874066874	0.00033331535256747	0.00308587444642338
ASV1707	2.51696973778462	-1.40393092038595	0.39722826619553	-3.53431777106941	0.000408829237479856	0.00366665341803799
ASV1719	1.86519469215775	-1.34372000487231	0.394994664043947	-3.4018687521379	0.000669267709547227	0.0053934614305794
ASV1724	5.55810558124267	-2.90817412752583	0.485809748335312	-5.98624078148093	2.14746395699769e-09	8.74154177415964e-08
ASV173	11.7056800087614	1.86005388039759	0.570184969928295	3.26219381165292	0.00110553530614777	0.00788635686402212
ASV1733	1.98115772483465	-1.46764678770104	0.384072502679633	-3.82127535155841	0.000132763318246076	0.00143055264555489
ASV174	9.42764329537694	2.33859700617297	0.574765000525125	4.06878812042548	4.7258297151745e-05	0.000624790620969766
ASV1743	5.12108039079765	-3.15140564090415	0.497013423309364	-6.34068516685226	2.28745562383926e-10	1.11736760901634e-08
ASV1746	1.7395036111812	-1.24266472624383	0.380799612639718	-3.26330354600319	0.00110121502442697	0.00786647891404728
ASV1757	1.8111295715786	-1.38446699637073	0.390362897206716	-3.54661522977063	0.000390214051113714	0.00354231481090662
ASV176	97.0649452457668	-3.57841664547675	0.651666275359993	-5.49117973536372	3.99257784191006e-08	1.17689262937682e-06
ASV1779	2.23461843542865	-1.60271409850385	0.398250249608624	-4.02438943874837	5.71233223950707e-05	0.00073063720838982
